Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789916568,10,,Aggregated,30.300000,0.000000,22,27,29,32,37,44,55,71,97,97,97,1361,0,22,24.73091898451547,0.9315830247942358,96.85183301917277,113.21675238795004
1789916569,10,,Aggregated,30.600000,0.000000,23,27,29,32,37,44,55,71,97,97,97,1398,0,23,24.775614587899707,0.9315830247942358,96.85183301917277,113.20600858369099
1789916570,10,,Aggregated,30.700000,0.000000,23,27,29,32,37,43,55,70,97,97,97,1431,0,23,24.79243849668633,0.9315830247942358,96.85183301917277,113.29140461215933
1789916571,10,,Aggregated,31.000000,0.000000,23,27,29,32,37,44,55,70,97,97,97,1460,0,23,24.829948223187998,0.9315830247942358,96.85183301917277,113.29178082191781
1789916572,10,,Aggregated,31.700000,0.000000,23,27,30,32,38,44,56,71,97,97,97,1492,0,23,24.94843313930058,0.9315830247942358,96.85183301917277,113.30898123324397
1789916573,10,,Aggregated,31.800000,0.000000,23,27,30,32,38,44,55,70,97,97,97,1523,0,23,24.9020282565665,0.9315830247942358,96.85183301917277,113.26460932370321
1789916574,10,,Aggregated,31.800000,0.000000,23,27,29,32,37,44,55,70,97,97,97,1555,0,23,24.816586972900048,0.9315830247942358,96.85183301917277,113.28424437299036
1789916575,10,,Aggregated,31.500000,0.000000,23,27,30,32,37,44,55,70,97,97,97,1586,0,23,24.85141579687424,0.9315830247942358,96.85183301917277,113.19104665825978
1789916576,10,,Aggregated,31.500000,0.000000,23,27,30,32,38,44,55,70,97,97,97,1615,0,23,24.854022598066354,0.9315830247942358,96.85183301917277,113.24643962848297
1789916577,10,,Aggregated,31.400000,0.000000,23,27,30,32,38,44,55,70,97,97,97,1649,0,23,24.869506391042897,0.9315830247942358,96.85183301917277,113.22437841115828
1789916578,10,,Aggregated,31.800000,0.000000,23,27,30,32,38,44,54,70,97,97,97,1673,0,23,24.84010893469359,0.9115000138990581,96.85183301917277,113.20083682008368
1789916579,10,,Aggregated,31.700000,0.000000,23,27,30,32,38,44,54,69,97,97,97,1702,0,23,24.871566904642123,0.9115000138990581,96.85183301917277,113.1545240893067
1789916580,10,,Aggregated,31.600000,0.000000,23,27,30,32,38,44,54,69,97,97,97,1734,0,23,24.82879087124815,0.9115000138990581,96.85183301917277,113.1724336793541
1789916581,10,,Aggregated,31.100000,0.000000,23,27,29,32,38,44,54,69,97,97,97,1763,0,23,24.785513446262314,0.9115000138990581,96.85183301917277,113.2206466250709
1789916582,10,,Aggregated,30.500000,0.000000,22,27,29,32,38,44,54,69,97,97,97,1796,0,22,24.76428923092602,0.9115000138990581,96.85183301917277,113.19654788418708
